recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
grok_fast_breakfast_42,grok_fast,breakfast,Coffee Cakes,Whole Grain Apple Cinnamon Coffee Cake,"[""200 g Whole wheat flour"", ""50 g Rolled oats"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""0.5 tsp Ground nutmeg"", ""100 g Brown sugar"", ""2 pieces Egg, raw"", ""100 ml Greek yogurt, plain, non-fat"", ""50 ml Vegetable oil, canola"", ""1 tsp Vanilla extract"", ""2 medium Apple, raw, with skin, chopped"", ""50 g Walnuts, chopped""]","Preheat your oven to 180°C and lightly grease a 23 cm round cake pan with a bit of oil or line it with parchment paper. In a large mixing bowl, combine the whole wheat flour, rolled oats, baking powder, cinnamon, and nutmeg. Stir well to ensure the spices and leavening agent are evenly distributed. In a separate bowl, whisk together the brown sugar, eggs, Greek yogurt, vegetable oil, and vanilla extract until smooth. Gradually pour the wet mixture into the dry ingredients, stirring gently until just combined—do not overmix. Fold in the chopped apples and walnuts to add texture and flavor. Pour the batter into the prepared pan and smooth the top with a spatula. Bake for 35-40 minutes, or until a toothpick inserted in the center comes out clean and the top is golden brown. Allow the cake to cool in the pan for 10 minutes before transferring it to a wire rack to cool completely. Slice and serve with a hot cup of coffee for a wholesome start to your day.",8,1800,40,70,250,8,90,20,1.2,300,8,120,400,800,3,20,25,100,2,5,10,60,1,0.5,0.6,4,0.4,6,moderate,5
grok_fast_breakfast_43,grok_fast,breakfast,Coffee Cakes,Whole Grain Apple Cinnamon Coffee Cake,"[""150 g Whole wheat flour"", ""50 g All-purpose flour"", ""100 g Brown sugar"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""0.5 tsp Ground nutmeg"", ""2 pieces Egg, raw"", ""100 ml Milk, low-fat"", ""60 ml Vegetable oil"", ""1 tsp Vanilla extract"", ""200 g Apple, raw, peeled and diced"", ""50 g Walnuts, chopped""]","Preheat your oven to 180°C and lightly grease a 20 cm round cake pan. In a large mixing bowl, combine the whole wheat flour, all-purpose flour, brown sugar, baking powder, cinnamon, and nutmeg. Stir well to ensure the dry ingredients are evenly mixed. In a separate bowl, whisk together the eggs, milk, vegetable oil, and vanilla extract until smooth. Pour the wet ingredients into the dry mixture and stir gently until just combined, being careful not to overmix. Fold in the diced apples and chopped walnuts to distribute them evenly throughout the batter. Pour the batter into the prepared cake pan and smooth the top with a spatula. Bake in the preheated oven for 35 to 40 minutes, or until a toothpick inserted into the center comes out clean. Allow the cake to cool in the pan for 10 minutes before transferring it to a wire rack to cool completely. Slice and serve with a hot cup of coffee for a delightful breakfast treat.",8,1800,35,80,240,10,90,20,1.5,400,8,150,500,800,5,50,30,200,2,10,15,100,1,0.5,0.6,5,0.4,6,moderate,5
grok_fast_breakfast_44,grok_fast,breakfast,Coffee Cakes,Whole Grain Cinnamon Apple Coffee Cake,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""100 g Rolled oats"", ""2 tsp Baking powder"", ""1 tsp Baking soda"", ""1.5 tsp Ground cinnamon"", ""0.5 tsp Ground nutmeg"", ""100 g Brown sugar"", ""2 piece Egg, raw"", ""100 ml Greek yogurt, plain, non-fat"", ""50 ml Vegetable oil"", ""100 ml Apple juice, unsweetened"", ""2 medium Apple, raw, with skin, diced"", ""50 g Walnuts, chopped""]","Preheat your oven to 180°C and lightly grease a 23 cm round cake pan with a bit of vegetable oil or line it with parchment paper. In a large mixing bowl, combine the whole wheat flour, almond flour, rolled oats, baking powder, baking soda, cinnamon, and nutmeg. Stir well to ensure the dry ingredients are evenly mixed. In a separate medium bowl, whisk together the brown sugar, eggs, Greek yogurt, vegetable oil, and apple juice until the mixture is smooth and fully incorporated. Pour the wet ingredients into the dry ingredients and stir gently with a spatula until just combined, being careful not to overmix the batter. Fold in the diced apples and chopped walnuts to distribute them evenly throughout the batter. Pour the batter into the prepared cake pan and smooth the top with a spatula. Bake in the preheated oven for 40-45 minutes, or until a toothpick inserted into the center comes out clean and the top is golden brown. Allow the cake to cool in the pan for 10 minutes before transferring it to a wire rack to cool completely. Slice and serve with a hot cup of coffee for a delightful breakfast treat.",8,2200,60,90,300,10,100,40,2,400,10,200,600,1200,5,50,30,200,2,10,20,150,1,1.2,1.5,8,1,6,moderate,5
grok_fast_breakfast_45,grok_fast,breakfast,Coffee Cakes,Whole Wheat Cinnamon Apple Coffee Cake,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""1.5 dl Almond milk, unsweetened"", ""2 pieces Egg, raw"", ""100 g Greek yogurt, plain, non-fat"", ""80 g Honey"", ""50 g Butter, unsalted, melted"", ""2 tsp Baking powder"", ""0.5 tsp Baking soda"", ""1 tsp Cinnamon, ground"", ""0.25 tsp Salt"", ""2 pieces Apple, medium, peeled and diced"", ""50 g Walnuts, chopped""]","Preheat your oven to 180°C and lightly grease a 23 cm round cake pan with a bit of butter or cooking spray. In a large mixing bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, baking soda, cinnamon, and salt until well combined. In a separate bowl, beat the eggs with the honey until smooth, then add the melted butter, almond milk, and Greek yogurt, stirring until fully incorporated. Gradually pour the wet ingredients into the dry ingredients, mixing gently with a spatula just until the batter comes together; avoid overmixing as this can make the cake dense. Fold in the diced apples and chopped walnuts to distribute them evenly throughout the batter. Pour the batter into the prepared pan, smoothing the top with a spatula. Bake for 35 to 40 minutes, or until a toothpick inserted in the center comes out clean and the top is golden brown. Let the cake cool in the pan for about 10 minutes before transferring it to a wire rack to cool completely. Slice and serve with a hot cup of coffee for a delightful breakfast treat.",8,1800,45,65,260,20,90,25,2,400,10,150,600,1000,5,30,40,200,2,8,15,100,1.5,0.8,1.2,6,0.5,6,moderate,5
grok_fast_breakfast_46,grok_fast,breakfast,Cornbread,Savory Whole Grain Cornbread with Honey,"[""150 g Cornmeal, whole grain"", ""100 g Whole wheat flour"", ""1 tbsp Baking powder"", ""1 tsp Salt"", ""2 pieces Egg, raw"", ""2 dl Milk, low-fat"", ""2 tbsp Olive oil"", ""2 tbsp Honey, pure"", ""100 g Greek yogurt, plain, non-fat""]","Preheat your oven to 200°C and lightly grease a 20x20 cm baking dish with a bit of olive oil. In a large mixing bowl, combine the cornmeal, whole wheat flour, baking powder, and salt, stirring until well mixed. In a separate bowl, whisk together the eggs, milk, olive oil, honey, and Greek yogurt until smooth. Pour the wet ingredients into the dry ingredients and stir gently until just combined, being careful not to overmix the batter. Pour the batter into the prepared baking dish and smooth the top with a spatula. Bake in the preheated oven for about 20-25 minutes, or until the top is golden brown and a toothpick inserted in the center comes out clean. Let the cornbread cool in the pan for 5 minutes before cutting into squares and serving warm.",6,1200,35,40,180,6,20,15,3,400,6,120,500,600,3,50,20,200,2,5,1,100,1,0.5,0.6,4,0.3,5,healthy,6
grok_fast_breakfast_47,grok_fast,breakfast,Cornbread,Honey Whole-Grain Cornbread Muffins,"[""150 g Cornmeal, yellow, whole-grain"", ""100 g Whole wheat flour"", ""2 tsp Baking powder"", ""0.5 tsp Baking soda"", ""0.5 tsp Salt"", ""2 piece Egg, raw, large"", ""3 dl Buttermilk, low-fat"", ""60 ml Honey, pure"", ""30 ml Olive oil""]","Preheat your oven to 200 degrees Celsius and lightly grease a 12-cup muffin tin or line it with paper liners. In a large mixing bowl, combine the cornmeal, whole wheat flour, baking powder, baking soda, and salt, stirring until well mixed. In a separate medium bowl, whisk together the eggs, buttermilk, honey, and olive oil until smooth. Pour the wet ingredients into the dry ingredients and stir gently with a spatula until just combined, being careful not to overmix as this can make the muffins dense. Spoon the batter evenly into the prepared muffin tin, filling each cup about three-quarters full. Bake in the preheated oven for 15 to 18 minutes, or until the tops are golden and a toothpick inserted into the center comes out clean. Allow the muffins to cool in the tin for 5 minutes before transferring them to a wire rack to cool completely. Serve warm with a pat of butter or a drizzle of extra honey if desired.",12,1800,48,50,290,10,60,20,4,600,10,150,800,1000,5,50,30,200,2,5,0,100,1.5,0.8,1.2,6,0.5,6,healthy,5
grok_fast_breakfast_48,grok_fast,breakfast,Cornbread,Savory Whole-Grain Cornbread with Honey Butter,"[""150 g Cornmeal, whole-grain"", ""100 g Whole wheat flour"", ""1 tsp Baking powder"", ""0.5 tsp Baking soda"", ""0.5 tsp Salt"", ""2 pieces Egg, raw"", ""2 dl Buttermilk, low-fat"", ""2 tbsp Olive oil"", ""1 tbsp Honey"", ""50 g Butter, unsalted (for honey butter)"", ""1 tbsp Honey (for honey butter)""]","Preheat your oven to 200°C and lightly grease a 20x20 cm baking dish with a bit of olive oil or butter. In a large mixing bowl, combine the cornmeal, whole wheat flour, baking powder, baking soda, and salt, stirring well to ensure everything is evenly distributed. In a separate bowl, whisk together the eggs, buttermilk, olive oil, and 1 tablespoon of honey until smooth. Pour the wet ingredients into the dry ingredients and stir gently with a wooden spoon until just combined, being careful not to overmix as this can make the cornbread tough. Pour the batter into the prepared baking dish and smooth the top with a spatula. Bake for 20-25 minutes, or until the top is golden brown and a toothpick inserted in the center comes out clean. While the cornbread is baking, prepare the honey butter by mixing the softened butter with the remaining tablespoon of honey in a small bowl until well blended. Let the cornbread cool for about 5 minutes before slicing. Serve warm with a dollop of honey butter on top for a delightful sweet-savory balance.",6,1600,40,70,200,30,25,15,3,500,8,120,600,800,5,50,30,300,2,5,2,150,1,0.8,0.9,6,0.5,6,moderate,5
grok_fast_breakfast_49,grok_fast,breakfast,Cornbread,Honey-Sweetened Whole Grain Cornbread,"[""150 g Cornmeal, whole grain"", ""100 g Whole wheat flour"", ""1 tbsp Baking powder"", ""0.5 tsp Salt"", ""2 pieces Egg, raw"", ""3 dl Milk, low-fat"", ""3 tbsp Honey"", ""2 tbsp Olive oil""]","Preheat your oven to 200 degrees Celsius and lightly grease a 20x20 cm baking pan with a bit of olive oil. In a large mixing bowl, combine the cornmeal, whole wheat flour, baking powder, and salt, stirring until well mixed. In a separate smaller bowl, whisk together the eggs, milk, honey, and olive oil until fully incorporated. Pour the wet ingredients into the dry ingredients and stir gently with a wooden spoon until just combined; be careful not to overmix as this can make the cornbread tough. Pour the batter into the prepared pan and smooth the top with a spatula. Bake in the preheated oven for about 20-25 minutes, or until the top is golden brown and a toothpick inserted into the center comes out clean. Let the cornbread cool in the pan for 5 minutes before slicing and serving warm.",6,1200,30,35,180,6,30,15,2,400,6,120,500,600,3,50,20,200,2,5,0,80,1,0.5,0.6,4,0.3,5,healthy,6
grok_fast_breakfast_50,grok_fast,breakfast,Cornbread,Savory Cornbread with Spinach and Feta,"[""150 g Cornmeal, yellow, whole grain"", ""100 g Whole wheat flour"", ""1 tsp Baking powder"", ""0.5 tsp Baking soda"", ""2 piece Egg, raw"", ""2 dl Buttermilk, low-fat"", ""2 tbsp Olive oil"", ""100 g Spinach, fresh, chopped"", ""75 g Feta cheese, crumbled"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Preheat your oven to 200 degrees Celsius and lightly grease a 20x20 cm baking dish with a bit of olive oil. In a large mixing bowl, combine the cornmeal, whole wheat flour, baking powder, and baking soda. Stir well to ensure the dry ingredients are evenly mixed. In a separate smaller bowl, whisk together the eggs, buttermilk, and olive oil until smooth. Pour the wet ingredients into the dry mixture and stir until just combined, being careful not to overmix. Gently fold in the chopped spinach, crumbled feta cheese, salt, and black pepper, ensuring they are evenly distributed throughout the batter. Transfer the batter to the prepared baking dish, spreading it out evenly with a spatula. Bake in the preheated oven for 20-25 minutes, or until the top is golden brown and a toothpick inserted into the center comes out clean. Allow the cornbread to cool in the dish for about 5 minutes before slicing and serving warm.",6,1200,40,45,160,12,5,15,3,400,6,120,500,800,4,30,25,300,2,5,20,200,1,0.5,0.6,4,0.4,6,healthy,5
grok_fast_breakfast_51,grok_fast,breakfast,Danishes,Whole Wheat Raspberry Danishes with Greek Yogurt Glaze,"[""200 g Whole wheat flour"", ""50 g All-purpose flour"", ""7 g Dry yeast"", ""30 g Honey"", ""100 ml Milk, low-fat, warmed"", ""50 g Unsalted butter, softened"", ""1 piece Egg, raw"", ""150 g Fresh raspberries"", ""100 g Greek yogurt, plain, non-fat"", ""20 g Powdered sugar"", ""5 ml Vanilla extract"", ""1 pinch Salt""]","Start by combining the whole wheat flour, all-purpose flour, dry yeast, and a pinch of salt in a large mixing bowl. In a separate small bowl, whisk together the warmed milk and honey until the honey dissolves. Add the milk mixture, softened butter, and egg to the dry ingredients. Mix until a soft dough forms, then knead on a lightly floured surface for about 5 minutes until smooth and elastic. Place the dough in a lightly oiled bowl, cover with a damp cloth, and let it rise in a warm place for about 1 hour or until it doubles in size. Once risen, roll the dough out into a large rectangle about 0.5 cm thick. Cut the dough into 8 equal squares. Place a small spoonful of fresh raspberries in the center of each square, then fold the corners over the filling to form a parcel, pinching the edges to seal. Arrange the Danishes on a baking sheet lined with parchment paper, cover, and let them rise for another 30 minutes. Preheat your oven to 180°C. Bake the Danishes for 15-18 minutes or until they are golden brown. While they bake, prepare the glaze by mixing the Greek yogurt, powdered sugar, and vanilla extract until smooth. Once the Danishes are out of the oven and slightly cooled, drizzle the yogurt glaze over the top. Serve warm for the best flavor and texture.",8,1600,45,50,240,25,60,20,1.5,300,10,150,500,800,5,50,30,200,2,5,40,150,1.5,0.8,0.9,6,0.5,6,moderate,5
grok_fast_breakfast_52,grok_fast,breakfast,Danishes,Whole Grain Raspberry Danishes,"[""200 g Whole grain flour"", ""50 g Almond flour"", ""30 g Honey"", ""100 ml Greek yogurt, plain, non-fat"", ""50 g Unsalted butter, chilled"", ""1 piece Egg, raw"", ""5 ml Vanilla extract"", ""150 g Fresh raspberries"", ""30 g Chia seeds"", ""5 g Baking powder""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large mixing bowl, combine the whole grain flour, almond flour, and baking powder. Cut the chilled butter into small cubes and rub it into the flour mixture with your fingertips until it resembles coarse breadcrumbs. In a separate bowl, whisk together the Greek yogurt, honey, egg, and vanilla extract. Pour this wet mixture into the dry ingredients and stir until just combined, forming a soft dough. Be careful not to overmix. Roll out the dough on a lightly floured surface to about 0.5 cm thickness and cut into 8 equal squares. Place a spoonful of fresh raspberries in the center of each square, sprinkle with a few chia seeds, and fold the corners of the dough over the filling to create a pinwheel shape. Transfer the Danishes to the prepared baking sheet and bake for 15-18 minutes, or until golden brown around the edges. Let them cool slightly on a wire rack before serving.",8,1600,40,70,200,25,50,30,1.2,300,8,150,400,600,3,50,20,200,2,5,60,100,1,0.5,0.6,3,0.4,6,moderate,5
grok_fast_breakfast_53,grok_fast,breakfast,Danishes,Whole Grain Raspberry Danishes,"[""200 g Whole grain flour"", ""50 g Almond flour"", ""30 g Honey"", ""100 ml Greek yogurt, plain, non-fat"", ""50 g Unsalted butter, cold"", ""1 piece Egg, raw"", ""5 g Baking powder"", ""2 g Salt"", ""150 g Fresh raspberries"", ""30 g Ricotta cheese, low-fat"", ""10 ml Lemon juice""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large mixing bowl, combine the whole grain flour, almond flour, baking powder, and salt. Cut the cold butter into small cubes and rub it into the flour mixture using your fingertips until it resembles coarse crumbs. In a separate bowl, whisk together the Greek yogurt, honey, and egg until smooth. Pour the wet ingredients into the dry mixture and stir until a soft dough forms. Be careful not to overmix. Roll out the dough on a lightly floured surface to about 0.5 cm thickness. Cut into 8 equal rectangles. In a small bowl, mix the ricotta cheese with lemon juice. Place a spoonful of the ricotta mixture in the center of each rectangle and top with a few fresh raspberries. Fold the edges of the dough over the filling, pinching the corners to seal and create a small border. Transfer the Danishes to the prepared baking sheet and bake for 15-18 minutes, or until golden brown. Let them cool slightly on a wire rack before serving. Enjoy warm for the best texture.",4,1200,35,45,160,15,40,20,2,300,5,100,400,600,3,50,20,200,2,5,30,80,1,0.5,0.6,4,0.3,6,moderate,5
grok_fast_breakfast_54,grok_fast,breakfast,Danishes,Whole Grain Raspberry Cream Cheese Danishes,"[""200 g Whole grain flour"", ""50 g Almond flour"", ""30 g Honey"", ""100 ml Skim milk"", ""50 g Unsalted butter, cold"", ""1 piece Egg, raw"", ""5 g Active dry yeast"", ""100 g Low-fat cream cheese"", ""50 g Fresh raspberries"", ""20 g Chia seeds"", ""1 tsp Vanilla extract""]","Start by combining the whole grain flour and almond flour in a large mixing bowl. Cut the cold unsalted butter into small pieces and rub it into the flour mixture until it resembles coarse crumbs. In a small saucepan, warm the skim milk to about 35°C, then stir in the yeast and let it sit for 5 minutes until frothy. Add the yeast mixture, honey, and beaten egg to the flour mixture, and knead until a smooth dough forms, about 8 minutes. Cover the dough with a damp cloth and let it rise in a warm place for 1 hour or until doubled in size. Meanwhile, prepare the filling by mixing the low-fat cream cheese with vanilla extract and a teaspoon of honey until smooth. Once the dough has risen, roll it out on a lightly floured surface into a rectangle about 0.5 cm thick. Cut the dough into 8 equal squares. Place a dollop of the cream cheese mixture in the center of each square and top with a few fresh raspberries. Fold the corners of the dough over the filling to form a Danish shape, pressing lightly to seal. Place the Danishes on a baking sheet lined with parchment paper, cover, and let them rise for another 30 minutes. Preheat your oven to 180°C. Bake the Danishes for 15-18 minutes or until golden brown. While still warm, sprinkle chia seeds on top for added nutrition and crunch. Let them cool slightly before serving.",8,1600,40,60,220,25,40,20,1.5,400,8,120,500,800,4,50,30,200,2,5,20,100,1,0.8,0.6,5,0.5,6,moderate,5
grok_fast_breakfast_55,grok_fast,breakfast,Danishes,Whole Grain Raspberry Danishes,"[""200 g Whole grain flour"", ""50 g Almond flour"", ""2 tbsp Honey"", ""100 ml Greek yogurt, low-fat"", ""1 piece Egg, raw"", ""50 g Unsalted butter, cold"", ""1 tsp Baking powder"", ""150 g Fresh raspberries"", ""1 tbsp Chia seeds"", ""50 ml Skimmed milk""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large mixing bowl, combine the whole grain flour, almond flour, and baking powder. Cut the cold butter into small cubes and rub it into the flour mixture with your fingertips until it resembles coarse crumbs. In a separate small bowl, whisk together the Greek yogurt, honey, and egg until smooth. Add this wet mixture to the flour and butter mixture, stirring gently until a dough forms. If the dough is too sticky, add a little more flour, but be careful not to overwork it. Roll out the dough on a lightly floured surface to about 1 cm thickness and cut into 8 equal squares. Place a spoonful of fresh raspberries mixed with chia seeds in the center of each square. Fold the corners of the dough over the filling to create a pinwheel shape, pressing lightly to seal. Brush the tops with a little skimmed milk for a golden finish. Place the Danishes on the prepared baking sheet and bake for 15-18 minutes, or until they are golden brown and the bottoms are cooked through. Let them cool slightly on a wire rack before serving.",8,1600,40,60,220,25,50,30,1.5,400,8,150,600,800,5,50,30,200,2,6,60,120,1.5,0.8,0.6,5,0.5,6,healthy,5
grok_fast_breakfast_56,grok_fast,breakfast,Doughnuts,Baked Whole Wheat Apple Cinnamon Doughnuts,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""50 g Brown sugar"", ""1 piece Egg, raw"", ""200 ml Almond milk, unsweetened"", ""2 tbsp Coconut oil, melted"", ""1 medium Apple, grated (about 100 g)"", ""50 g Greek yogurt, plain, low-fat""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of coconut oil. In a large mixing bowl, combine the whole wheat flour, almond flour, baking powder, and ground cinnamon, stirring until well mixed. In a separate bowl, whisk together the brown sugar, egg, almond milk, melted coconut oil, grated apple, and Greek yogurt until smooth. Gradually fold the wet ingredients into the dry ingredients, mixing just until a batter forms; be careful not to overmix. Spoon or pipe the batter into the prepared doughnut pan, filling each mold about three-quarters full. Bake for 12-15 minutes, or until the doughnuts are golden and a toothpick inserted in the center comes out clean. Let them cool in the pan for 5 minutes before transferring to a wire rack to cool completely. Optionally, dust with a little cinnamon or powdered sugar before serving.",6,1200,30,45,160,20,40,20,1.5,400,8,150,500,800,5,50,20,100,2,5,10,100,1,0.5,0.6,3,0.4,6,moderate,5
grok_fast_breakfast_57,grok_fast,breakfast,Doughnuts,Baked Whole Wheat Apple Cinnamon Doughnuts,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""1 tsp Baking powder"", ""0.5 tsp Baking soda"", ""2 tsp Ground cinnamon"", ""50 g Brown sugar"", ""2 piece Egg, raw"", ""200 ml Greek yogurt, plain, non-fat"", ""100 ml Apple puree, unsweetened"", ""2 tbsp Coconut oil, melted"", ""1 tsp Vanilla extract"", ""1 medium Apple, peeled and finely chopped""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of coconut oil or non-stick spray. In a large mixing bowl, whisk together the whole wheat flour, almond flour, baking powder, baking soda, and ground cinnamon until well combined. In a separate bowl, beat the eggs with the brown sugar until smooth, then mix in the Greek yogurt, apple puree, melted coconut oil, and vanilla extract. Gradually add the wet ingredients to the dry ingredients, stirring until just combined. Be careful not to overmix. Fold in the finely chopped apple to distribute it evenly through the batter. Spoon the batter into the prepared doughnut pan, filling each mold about three-quarters full. Bake in the preheated oven for 12 to 15 minutes, or until the doughnuts are golden brown and a toothpick inserted into the center comes out clean. Let the doughnuts cool in the pan for about 5 minutes before transferring them to a wire rack to cool completely. Serve as is or dust lightly with a sprinkle of cinnamon for extra flavor.",6,1200,40,35,180,15,50,20,1.5,400,8,150,500,800,4,50,30,200,2,5,10,100,1,0.5,0.6,3,0.4,6,moderate,5
grok_fast_breakfast_58,grok_fast,breakfast,Doughnuts,Baked Whole Wheat Cinnamon Doughnuts,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""50 g Brown sugar"", ""2 pieces Egg, raw"", ""200 ml Greek yogurt, plain, non-fat"", ""2 tbsp Coconut oil, melted"", ""1 tsp Vanilla extract"", ""50 ml Almond milk, unsweetened""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of coconut oil. In a large mixing bowl, combine the whole wheat flour, almond flour, baking powder, and ground cinnamon. Stir well to ensure the ingredients are evenly mixed. In a separate bowl, whisk together the brown sugar, eggs, Greek yogurt, melted coconut oil, vanilla extract, and almond milk until smooth. Pour the wet ingredients into the dry ingredients and mix gently until just combined, being careful not to overmix the batter. Spoon the batter into a piping bag or a zip-lock bag with the corner snipped off, and pipe it evenly into the doughnut pan, filling each mold about two-thirds full. Bake in the preheated oven for 12-15 minutes or until the doughnuts are golden and a toothpick inserted into the center comes out clean. Let them cool in the pan for 5 minutes before transferring to a wire rack to cool completely. Optionally, dust with a light sprinkle of cinnamon or a drizzle of honey before serving.",6,1200,40,45,160,20,40,15,1.5,300,6,120,400,600,3,50,20,100,2,5,0,80,1,0.5,0.6,4,0.3,6,moderate,5
grok_fast_breakfast_59,grok_fast,breakfast,Doughnuts,Baked Whole Wheat Apple Cinnamon Doughnuts,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""50 g Coconut sugar"", ""2 pieces Egg, raw"", ""200 ml Almond milk, unsweetened"", ""2 tbsp Coconut oil, melted"", ""1 medium Apple, peeled and finely chopped"", ""50 g Rolled oats""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of coconut oil. In a large mixing bowl, combine the whole wheat flour, almond flour, baking powder, ground cinnamon, and coconut sugar, stirring until well mixed. In a separate bowl, whisk together the eggs, almond milk, and melted coconut oil until smooth. Pour the wet ingredients into the dry ingredients and stir gently until just combined, being careful not to overmix. Fold in the chopped apple and rolled oats to add texture and flavor. Spoon the batter into the prepared doughnut pan, filling each mold about three-quarters full. Bake in the preheated oven for 12-15 minutes, or until the doughnuts are golden brown and a toothpick inserted into the center comes out clean. Allow them to cool in the pan for 5 minutes before transferring to a wire rack to cool completely. Enjoy these doughnuts fresh for the best taste and texture.",6,1200,35,45,160,20,40,20,1.5,300,8,120,400,600,3,20,15,100,2,5,10,80,1,0.5,0.6,4,0.3,6,moderate,5
grok_fast_breakfast_60,grok_fast,breakfast,Doughnuts,Baked Whole Wheat Cinnamon Doughnuts with Honey Glaze,"[""200 g Whole wheat flour"", ""50 g Almond flour"", ""2 tsp Baking powder"", ""1 tsp Cinnamon, ground"", ""50 g Brown sugar"", ""2 pieces Egg, raw"", ""150 ml Greek yogurt, plain, non-fat"", ""50 ml Almond milk, unsweetened"", ""2 tbsp Coconut oil, melted"", ""1 tsp Vanilla extract"", ""3 tbsp Honey, pure"", ""1 tbsp Water""]","Preheat your oven to 180°C and lightly grease a doughnut pan with a bit of coconut oil. In a large mixing bowl, combine the whole wheat flour, almond flour, baking powder, cinnamon, and brown sugar, stirring well to ensure there are no lumps. In a separate bowl, whisk together the eggs, Greek yogurt, almond milk, melted coconut oil, and vanilla extract until smooth. Pour the wet ingredients into the dry ingredients and mix gently with a spatula until just combined, being careful not to overmix the batter. Spoon the batter into a piping bag or a zip-top bag with the corner cut off, and pipe it evenly into the prepared doughnut pan, filling each mold about two-thirds full. Bake in the preheated oven for 12-15 minutes, or until the doughnuts are golden brown and a toothpick inserted into the center comes out clean. Allow them to cool in the pan for 5 minutes before transferring to a wire rack. While the doughnuts cool, prepare the glaze by mixing the honey with water in a small bowl until it’s a thin, spreadable consistency. Once the doughnuts are completely cool, dip the tops into the honey glaze or drizzle it over them. Let the glaze set for about 10 minutes before serving.",6,1200,35,40,180,15,60,20,1.5,400,6,150,500,600,3,50,20,100,2,5,0,80,1,0.5,0.6,3,0.4,6,moderate,5
grok_fast_breakfast_61,grok_fast,breakfast,English Muffins,Avocado and Egg English Muffins with Tomato,"[""2 pieces English Muffins, whole wheat"", ""1 piece Avocado, ripe"", ""2 pieces Eggs, large, raw"", ""1 medium Tomato, fresh"", ""1 tbsp Olive oil"", ""5 g Butter, unsalted"", ""1 tsp Lemon juice"", ""0.5 tsp Salt"", ""0.25 tsp Black pepper, ground""]","Start by splitting the English muffins in half and toasting them lightly in a toaster or under a grill until golden brown. While the muffins are toasting, heat a non-stick frying pan over medium heat and add the olive oil and butter. Once the butter has melted, crack the eggs into the pan and fry them for about 2-3 minutes until the whites are set but the yolks are still runny, or cook to your preferred doneness. Season the eggs with a pinch of salt and pepper. Next, slice the avocado in half, remove the pit, and scoop the flesh into a small bowl. Mash the avocado with a fork and mix in the lemon juice, along with a small pinch of salt and pepper. Slice the tomato thinly. To assemble, spread a generous layer of mashed avocado on each toasted muffin half, top with a few tomato slices, and then place a fried egg on top. Serve immediately while the eggs are warm and the muffins are crisp.",2,680,24,42,54,10,6,10,1.8,180,4.5,80,320,850,2.8,50,30,200,4,5,25,120,1.5,0.4,0.6,3.2,0.5,5,healthy,6
