recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"1 medium Onion, yellow","Onion, yellow",1.0,medium,160.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,2 cloves Garlic,Garlic,2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"150 g carrot, grated","carrot, grated",150.0,g,150.0,False,6.036,"Carrot, Norwegian, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"150 g cabbage, shredded","cabbage, shredded",150.0,g,150.0,False,6.04,"Cabbage, Chinese, Norwegian, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"80 g mushrooms, finely chopped","mushrooms, finely chopped",80.0,g,80.0,False,6.062,"Mushroom, common, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"2 tbsp soy sauce, reduced-salt","soy sauce, reduced-salt",2.0,tbsp,26.0,False,10.126,Soy sauce,2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,1 tbsp low-sodium rice vinegar,low-sodium rice vinegar,1.0,tbsp,11.0,False,12.027,"Vinegar, 7 %",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,1 tsp sesame oil,sesame oil,1.0,tsp,4.5,False,8.105,"Oil, sesame",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"1 tbsp fresh ginger, grated","fresh ginger, grated",1.0,tbsp,15.0,False,6.108,"Ginger, root, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"1 piece Egg, raw","Egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,1 tbsp cornflour,cornflour,1.0,tbsp,15.0,False,5.015,Corn starch,2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,1 tbsp olive oil,olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_303,Turkey and Veggie Egg Rolls with Sweet Soy-Ginger Dip,"600 ml vegetable stock, low-salt","vegetable stock, low-salt",6.0,dl,600.0,True,,,-1
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"300 g chicken breast, raw","chicken breast, raw",300.0,g,300.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"200 g carrot, grated","carrot, grated",200.0,g,200.0,False,6.036,"Carrot, Norwegian, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"200 g savoy cabbage, shredded","savoy cabbage, shredded",200.0,g,200.0,False,170388.0,"Cabbage, savoy, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"150 g white onion, finely chopped","white onion, finely chopped",150.0,g,150.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"2 cloves garlic, minced","garlic, minced",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"15 ml soy sauce, low-salt","soy sauce, low-salt",0.15,dl,17.25,False,10.126,Soy sauce,2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),10 ml sesame oil,sesame oil,0.1,dl,9.0,False,8.105,"Oil, sesame",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"5 g fresh ginger, grated","fresh ginger, grated",5.0,g,5.0,False,6.108,"Ginger, root, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),1 tsp cornstarch,cornstarch,1.0,tsp,5.0,False,5.015,Corn starch,2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"12 piece egg roll wrappers, thin (wonton style)","egg roll wrappers, thin (wonton style)",12.0,piece,672.0,False,5.016,"Pasta, plain, uncooked",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),15 ml rapeseed oil,rapeseed oil,0.15,dl,13.5,False,8.235,"Oil, rapeseed",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"200 g Greek yogurt, low-fat","Greek yogurt, low-fat",200.0,g,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),30 g sweet chili sauce,sweet chili sauce,30.0,g,30.0,False,10.177,"Chili sauce, sweet",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),10 ml lime juice,lime juice,0.1,dl,10.0,False,168156.0,"Lime juice, raw",2
gpt54_nano_dinner_304,Lean Chicken and Veggie Egg Rolls with Sweet Chili-Lime Dip (Baked),"1 g black pepper, ground","black pepper, ground",1.0,g,1.0,True,,,-1
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"350 g Chicken breast, raw, minced","Chicken breast, raw, minced",350.0,g,350.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"200 g Cabbage, green, shredded","Cabbage, green, shredded",200.0,g,200.0,False,6.067,"Cabbage, spring green, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"120 g Carrot, raw, grated","Carrot, raw, grated",120.0,g,120.0,False,6.036,"Carrot, Norwegian, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"80 g Red bell pepper, raw, diced","Red bell pepper, raw, diced",80.0,g,80.0,False,6.048,"Sweet pepper, red, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"20 g Spring onion, raw, sliced","Spring onion, raw, sliced",20.0,g,20.0,False,6.113,"Scallion, spring onion, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),15 g Sesame oil,Sesame oil,15.0,g,15.0,False,8.105,"Oil, sesame",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),10 g Low-sodium soy sauce,Low-sodium soy sauce,10.0,g,10.0,False,10.126,Soy sauce,2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),5 g Cornstarch,Cornstarch,5.0,g,5.0,False,5.015,Corn starch,2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"2 g Garlic, raw, minced","Garlic, raw, minced",2.0,g,2.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"2 g Fresh ginger, raw, minced","Fresh ginger, raw, minced",2.0,g,2.0,False,6.108,"Ginger, root, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),1 g Ground black pepper,Ground black pepper,1.0,g,1.0,True,,,-1
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),1 g Salt,Salt,1.0,g,1.0,True,,,-1
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"16 piece Egg roll wrappers, 20 cm","Egg roll wrappers, 20 cm",16.0,piece,896.0,False,5.016,"Pasta, plain, uncooked",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),10 ml Olive oil,Olive oil,0.1,dl,9.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"60 ml Sweet chili sauce, reduced sugar","Sweet chili sauce, reduced sugar",0.6,dl,42.0,False,,,0
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),"20 ml Lime juice, fresh","Lime juice, fresh",0.2,dl,20.0,False,168156.0,"Lime juice, raw",2
gpt54_nano_dinner_305,Chicken and Vegetable Egg Rolls with Sweet Chili Lime Sauce (Baked),5 g Honey,Honey,5.0,g,5.0,False,9.003,Honey,2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,1 medium Eggplant,Eggplant,1.0,medium,,False,6.015,"Aubergine, raw",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,10 ml Olive oil,Olive oil,0.1,dl,9.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,200 g Crushed tomatoes,Crushed tomatoes,200.0,g,200.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,150 g Passata,Passata,150.0,g,150.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,2 cloves Garlic,Garlic,2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,5 g Fresh basil,Fresh basil,5.0,g,5.0,True,,,-1
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,60 g Wholemeal breadcrumbs,Wholemeal breadcrumbs,60.0,g,60.0,True,,,-1
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,40 g Parmesan cheese,Parmesan cheese,40.0,g,40.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,"200 g Low-fat mozzarella, grated","Low-fat mozzarella, grated",200.0,g,200.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,"1 piece Egg, raw","Egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_nano_dinner_306,Oven-Baked Eggplant Parmesan with Tomato Basil and Low-Fat Mozzarella,"15 g Olive oil, for coating","Olive oil, for coating",15.0,g,15.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 medium Eggplants,Eggplants,2.0,medium,,False,,,0
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,400 g canned crushed tomatoes,canned crushed tomatoes,400.0,g,400.0,False,6.07,"Tomato, canned",2
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"200 g low-fat mozzarella, shredded","low-fat mozzarella, shredded",200.0,g,200.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"80 g Parmesan cheese, grated","Parmesan cheese, grated",80.0,g,80.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"30 g breadcrumbs, wholegrain","breadcrumbs, wholegrain",30.0,g,30.0,True,,,-1
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 tbsp olive oil,olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tsp dried oregano,dried oregano,1.0,tsp,5.0,True,,,-1
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 cloves garlic,garlic,2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,15 g fresh basil,fresh basil,15.0,g,15.0,True,,,-1
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,300 ml no-salt vegetable broth,no-salt vegetable broth,3.0,dl,300.0,True,,,-1
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tsp salt,salt,1.0,tsp,7.0,True,,,-1
gpt54_nano_dinner_307,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,0.5 tsp black pepper,black pepper,0.5,tsp,2.0,True,,,-1
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,600 g eggplant,eggplant,600.0,g,600.0,False,6.015,"Aubergine, raw",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,20 g olive oil,olive oil,20.0,g,20.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"10 g garlic, fresh","garlic, fresh",10.0,g,10.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,500 g passata di pomodoro,passata di pomodoro,500.0,g,500.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"200 g canned tomatoes, chopped","canned tomatoes, chopped",200.0,g,200.0,False,6.07,"Tomato, canned",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,15 g tomato paste,tomato paste,15.0,g,15.0,False,6.08,Tomato purée,2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,5 g dried oregano,dried oregano,5.0,g,5.0,True,,,-1
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,5 g dried basil,dried basil,5.0,g,5.0,True,,,-1
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"6 g salt, table salt","salt, table salt",6.0,g,6.0,True,,,-1
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"4 g black pepper, ground","black pepper, ground",4.0,g,4.0,True,,,-1
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,200 g wheat breadcrumbs,wheat breadcrumbs,200.0,g,200.0,False,,,0
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"10 g parmesan cheese, hard","parmesan cheese, hard",10.0,g,10.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"250 g mozzarella, part-skim","mozzarella, part-skim",250.0,g,250.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"120 g parmesan cheese, hard","parmesan cheese, hard",120.0,g,120.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"2 piece eggs, chicken, whole, raw","eggs, chicken, whole, raw",2.0,piece,110.0,False,172104.0,"Egg rolls, chicken, refrigerated, heated",2
gpt54_nano_dinner_308,Oven-Baked Eggplant Parmesan with Mozzarella & Tomato Basil,"25 g fresh parsley, flat-leaf","fresh parsley, flat-leaf",25.0,g,25.0,False,,,0
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,500 g eggplant,eggplant,500.0,g,500.0,False,6.015,"Aubergine, raw",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,250 g canned crushed tomatoes,canned crushed tomatoes,250.0,g,250.0,False,6.07,"Tomato, canned",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"150 g low-fat mozzarella, shredded","low-fat mozzarella, shredded",150.0,g,150.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,60 g grated parmesan,grated parmesan,60.0,g,60.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tbsp olive oil,olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 cl extra virgin olive oil,extra virgin olive oil,2.0,cl,,False,8.019,"Oil, olive",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,150 g whole wheat breadcrumbs,whole wheat breadcrumbs,150.0,g,150.0,True,,,-1
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 cloves garlic,garlic,2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,10 g fresh basil,fresh basil,10.0,g,10.0,True,,,-1
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tsp dried oregano,dried oregano,1.0,tsp,5.0,True,,,-1
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,0.5 tsp fine salt,fine salt,0.5,tsp,3.5,True,,,-1
gpt54_nano_dinner_309,Oven-Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,0.25 tsp black pepper,black pepper,0.25,tsp,1.0,True,,,-1
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,600 g eggplant,eggplant,600.0,g,600.0,False,6.015,"Aubergine, raw",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,15 ml olive oil,olive oil,0.15,dl,13.5,False,8.019,"Oil, olive",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,1 tsp sea salt,sea salt,1.0,tsp,7.0,True,,,-1
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,1 tsp black pepper,black pepper,1.0,tsp,4.0,True,,,-1
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,200 g canned chopped tomatoes,canned chopped tomatoes,200.0,g,200.0,False,6.07,"Tomato, canned",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,200 g passata,passata,200.0,g,200.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,2 cloves garlic,garlic,2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,10 g fresh basil,fresh basil,10.0,g,10.0,True,,,-1
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,"30 g breadcrumbs, wholemeal","breadcrumbs, wholemeal",30.0,g,30.0,True,,,-1
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,"40 g Parmesan cheese, grated","Parmesan cheese, grated",40.0,g,40.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,"200 g mozzarella, part-skim","mozzarella, part-skim",200.0,g,200.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,"1 pc egg, raw","egg, raw",1.0,pc,55.0,False,2.03,"Egg, organic, raw",2
gpt54_nano_dinner_310,Oven-Baked Eggplant Parmesan with Tomato Basil Sauce and Part-Skim Mozzarella,120 g panko breadcrumbs,panko breadcrumbs,120.0,g,120.0,True,,,-1
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,250 g wholewheat flour,wholewheat flour,250.0,g,250.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,2 tbsp olive oil,olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,"180 ml water, lukewarm","water, lukewarm",1.8,dl,117.0,True,,,-1
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,8 g table salt,table salt,8.0,g,8.0,True,,,-1
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,"1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,"400 g turkey mince, lean (5% fat)","turkey mince, lean (5% fat)",400.0,g,400.0,False,3.204,"Turkey, breast, without skin, raw",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,1 piece onion,onion,1.0,piece,160.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,2 cloves garlic,garlic,2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,"200 g spinach, fresh","spinach, fresh",200.0,g,200.0,False,6.064,"Spinach, raw",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,"150 g canned chopped tomatoes, no added salt","canned chopped tomatoes, no added salt",150.0,g,150.0,False,6.07,"Tomato, canned",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,2 tsp smoked paprika,smoked paprika,2.0,tsp,10.0,True,,,-1
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,1 tsp ground cumin,ground cumin,1.0,tsp,5.0,False,6.266,"Cumin seeds, ground",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,1 tsp dried oregano,dried oregano,1.0,tsp,5.0,True,,,-1
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,20 g fresh parsley,fresh parsley,20.0,g,20.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,"20 g olive oil, for frying","olive oil, for frying",20.0,g,20.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_311,Wholewheat Turkey & Spinach Empanadas with Smoked Paprika,1 piece lemon,lemon,1.0,piece,80.0,False,6.55,"Lemon, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,240 g whole wheat pastry dough,whole wheat pastry dough,240.0,g,240.0,False,,,0
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,1 tbsp olive oil,olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,"300 g chicken breast, raw, diced","chicken breast, raw, diced",300.0,g,300.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,"1 medium onion, raw, finely chopped","onion, raw, finely chopped",1.0,medium,160.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,"2 cloves garlic, raw, minced","garlic, raw, minced",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,"200 g spinach, fresh","spinach, fresh",200.0,g,200.0,False,6.064,"Spinach, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,1 tsp smoked paprika,smoked paprika,1.0,tsp,5.0,True,,,-1
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,1 tsp ground cumin,ground cumin,1.0,tsp,5.0,False,6.266,"Cumin seeds, ground",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,0.5 tsp dried oregano,dried oregano,0.5,tsp,2.5,True,,,-1
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,"1 pinch black pepper, ground","black pepper, ground",1.0,pinch,,True,,,-1
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,100 g grated low-fat mozzarella,grated low-fat mozzarella,100.0,g,100.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,"1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,50 g tomato passata,tomato passata,50.0,g,50.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_nano_dinner_312,Baked Chicken & Spinach Empanadas with Smoked Paprika,5 g salt,salt,5.0,g,5.0,True,,,-1
gpt54_nano_dinner_313,Baked Chicken and Spinach Empanadas with Smoked Paprika,"220 g chicken breast, raw, minced","chicken breast, raw, minced",220.0,g,220.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_nano_dinner_313,Baked Chicken and Spinach Empanadas with Smoked Paprika,"180 g frozen spinach, thawed and squeezed dry","frozen spinach, thawed and squeezed dry",180.0,g,180.0,False,6.065,"Spinach, frozen",2
gpt54_nano_dinner_313,Baked Chicken and Spinach Empanadas with Smoked Paprika,"1.0 piece onion, brown, diced","onion, brown, diced",1.0,piece,160.0,False,10.025,"Sauce, brown with onion, powder base, prepared",2
gpt54_nano_dinner_313,Baked Chicken and Spinach Empanadas with Smoked Paprika,"2.0 clove garlic, minced","garlic, minced",2.0,clove,5.0,False,6.038,"Garlic, raw",2
