recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
grok4_fast_dinner_561,grok4_fast,dinner,Pot Pies,Healthy Chicken and Vegetable Pot Pie with Whole Wheat Crust,"[""400 g Chicken breast fillet, skinless, raw"", ""200 g Carrots, raw, peeled"", ""150 g Broccoli florets, raw"", ""150 g Peas, green, frozen"", ""1 dl Whole wheat flour"", ""100 ml Whole milk, 3.5% fat"", ""200 ml Chicken broth, reduced sodium"", ""15 g Butter, unsalted"", ""15 g Whole wheat flour (for roux)"", ""1 tsp Olive oil"", ""1 tsp Dried thyme"", ""0.5 tsp Salt"", ""0.25 tsp Black pepper, ground""]","Preheat your oven to 200°C (400°F). Dice the chicken breast into 2 cm pieces and chop the carrots into small chunks. Heat the olive oil in a large skillet over medium heat. Add the chicken pieces and cook for 5-7 minutes until browned on all sides and cooked through. Remove the chicken and set aside. In the same skillet, add the butter and melt it over medium heat. Stir in 15 g of whole wheat flour and cook for 1 minute to make a roux. Gradually whisk in the milk and chicken broth, stirring constantly until the mixture thickens into a smooth sauce, about 3-4 minutes. Add the carrots, broccoli, peas, thyme, salt, and pepper to the sauce, then stir in the cooked chicken. Simmer for 5 minutes until the vegetables are slightly tender. Pour the filling into a 1.5 liter baking dish. For the crust, mix 1 dl whole wheat flour with a pinch of salt and 1 tsp olive oil in a bowl. Gradually add 50 ml cold water, kneading until a dough forms. Roll out the dough on a floured surface to fit the top of the baking dish and place it over the filling, pressing the edges to seal and cutting a few slits for steam to escape. Bake in the preheated oven for 25-30 minutes until the crust is golden brown and the filling is bubbling. Let it rest for 5 minutes before serving.",4,1450,128.0,38.0,112.0,15.0,22.0,22.0,3.5,450,8.5,220,1200,2800,6.5,40,85.0,1200,1.2,4.5,110.0,250,1.5,1.1,1.2,35.0,2.2,6,healthy,5.0,1073.24,116.63900000000001,30.725,12.990000000000002,67.70500000000001,24.885,29.599999999999998,1779.5,344.75,7.324999999999999,6.76,43.8,23.299999999999997,3403.3,314.5,1139.65,1.7850000000000004,1.1525,324.0,1.8149999999999997,68.0,1.5,5.918,1298.625,1.0,1089.5,0.0,1089.5,209.125,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,3,0,1,0,0,1,0,1,4,0,1,1,0,1,0,1
grok4_fast_dinner_562,grok4_fast,dinner,Pot Pies,Chicken and Vegetable Pot Pie with Whole Wheat Crust,"[""400 g Chicken breast, skinless, raw"", ""200 g Carrots, raw"", ""150 g Broccoli, raw"", ""150 g Sweetcorn kernels, canned, drained"", ""100 g Peas, frozen"", ""40 g Whole wheat flour"", ""300 ml Vegetable broth, low-sodium"", ""100 ml Milk, semi-skimmed"", ""1 tbsp Olive oil"", ""1 tsp Thyme, dried"", ""1 tsp Garlic powder"", ""150 g Whole wheat flour (for crust)"", ""50 g Butter, unsalted"", ""80 ml Water, cold (for crust)"", ""1 tsp Baking powder""]","Preheat your oven to 200°C. Heat 1 tbsp olive oil in a large skillet over medium heat. Add 400 g diced chicken breast and cook for 6-8 minutes until browned and cooked through, stirring occasionally. Add 200 g sliced carrots, 150 g chopped broccoli, 100 g peas, and 150 g sweetcorn; cook for 5 minutes until vegetables soften slightly. Sprinkle 40 g whole wheat flour over the mixture and stir for 1 minute to coat. Gradually pour in 300 ml vegetable broth and 100 ml milk, stirring constantly until the sauce thickens, about 4-5 minutes. Season with 1 tsp dried thyme and 1 tsp garlic powder, then simmer for 2 minutes. Transfer the filling to a 1.5-liter baking dish. For the crust, mix 150 g whole wheat flour, 1 tsp baking powder, and 50 g cold cubed butter in a bowl. Rub the butter into the flour until it resembles breadcrumbs, then add 80 ml cold water to form a soft dough. Roll out the dough on a floured surface to fit the top of the baking dish, place it over the filling, and crimp the edges. Cut a few slits in the crust to vent steam. Bake for 25-30 minutes until the crust is golden brown and the filling is bubbling.",4,2450,145.0,75.0,260.0,30.0,35.0,40.0,4.5,650,15.0,320,1400,4200,8.5,80,110.0,2200,2.5,6.5,140.0,450,1.2,1.4,1.1,35.0,3.2,6,healthy,6.0,1852.2,134.73,65.84,30.67,157.45999999999998,36.27,45.2,771.5,383.4,11.07,9.67,46.4,33.15,4048.5,454.0,1404.5,2.86,1.3159999999999998,421.5,1.8499999999999999,61.5,5.7,9.360000000000001,1717.5,1.0,1350.0,0.0,1350.0,367.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,1,0,1,3,0,1,0,0,1,0,1
grok4_fast_dinner_563,grok4_fast,dinner,Pot Pies,Healthy Turkey and Vegetable Pot Pie with Whole Wheat Crust,"[""400 g Turkey breast, skinless, diced"", ""200 g Carrots, peeled and sliced"", ""150 g Broccoli florets"", ""150 g Frozen peas"", ""1 medium Onion, 150 g, chopped"", ""2 cloves Garlic, minced"", ""300 ml Chicken stock, reduced sodium"", ""100 ml Skim milk"", ""30 g Whole wheat flour"", ""1 tbsp Olive oil"", ""1 tsp Dried thyme"", ""1 tsp Dried rosemary"", ""200 g Whole wheat flour, for crust"", ""100 ml Skim milk, for crust"", ""50 g Unsalted butter, for crust"", ""0.5 tsp Salt, for filling"", ""0.5 tsp Salt, for crust"", ""0.25 tsp Black pepper""]","Preheat your oven to 200°C. Heat 1 tbsp olive oil in a large skillet over medium heat. Add the diced turkey breast and cook for 5-7 minutes until browned on all sides. Add the chopped onion and minced garlic, sautéing for 3 minutes until softened. Stir in the sliced carrots, broccoli florets, and frozen peas, cooking for another 5 minutes. Sprinkle 30 g whole wheat flour over the mixture and stir for 1 minute to coat. Gradually pour in 300 ml chicken stock and 100 ml skim milk, stirring constantly until the mixture thickens into a gravy, about 4-5 minutes. Season with 0.5 tsp salt, 0.25 tsp black pepper, thyme, and rosemary. Simmer for 2 minutes, then transfer the filling to a 2-liter baking dish. For the crust, combine 200 g whole wheat flour, 50 g cold unsalted butter (cut into cubes), 0.5 tsp salt, and 100 ml skim milk in a bowl. Mix with a fork until a dough forms, then roll out on a floured surface to fit the top of the baking dish. Place the crust over the filling, pressing edges to seal and cutting a few slits for steam. Bake in the preheated oven for 25-30 minutes until the crust is golden brown and filling bubbles. Let rest for 10 minutes before serving.",6,1850,120.0,45.0,220.0,18.0,25.0,35.0,4.5,650,15.0,300,1400,3200,8.5,60,85.0,1200,2.5,6.0,120.0,350,2.2,1.8,1.2,30.0,2.5,6,healthy,5.0,1991.0,156.23499999999999,62.16,30.445,173.075,38.16,56.9,607.3,705.6500000000001,13.455,12.809999999999999,35.900000000000006,58.55,4378.5,520.75,1415.0,2.5195,2.0945,440.25,16.05,61.65,7.8,6.94,1873.0,1.0,1555.0,0.0,1555.0,318.0,3,3,3,1,10,unhealthy,3,3,1,3,10,unhealthy,4,0,1,0,0,1,1,1,4,0,1,1,0,1,0,1
grok4_fast_dinner_564,grok4_fast,dinner,Pot Pies,Healthy Turkey and Vegetable Pot Pie with Whole Wheat Crust,"[""400 g Turkey breast, skinless, raw"", ""200 g Carrots, raw"", ""150 g Green beans, raw"", ""150 g Sweet corn, kernels, canned, drained"", ""1 dl Peas, frozen"", ""200 ml Vegetable broth, low-sodium"", ""100 ml Oat milk, unsweetened"", ""30 g Whole wheat flour"", ""20 g Cornstarch"", ""15 g Olive oil"", ""2 g Salt"", ""1 g Black pepper, ground"", ""2 g Dried thyme"", ""200 g Whole wheat flour, for crust"", ""100 g Whole wheat flour"", ""75 g Oat milk, unsweetened, for crust"", ""30 g Olive oil, for crust"", ""2 g Baking powder"", ""1 g Salt, for crust""]","Preheat your oven to 200°C. Dice the turkey breast into 2 cm cubes. Heat 15 g olive oil in a large skillet over medium heat. Add the turkey cubes and cook for 5-7 minutes until browned on all sides and cooked through. Chop the carrots into small pieces and add them to the skillet along with the green beans, sweet corn, and peas. Cook for another 5 minutes until vegetables soften slightly. Sprinkle 30 g whole wheat flour and 20 g cornstarch over the mixture, stirring for 1 minute to coat. Gradually pour in 200 ml vegetable broth and 100 ml oat milk, stirring continuously until the sauce thickens, about 3-4 minutes. Season with 2 g salt, 1 g black pepper, and 2 g dried thyme. Transfer the filling to a 2-liter baking dish. For the crust, mix 200 g whole wheat flour, 2 g baking powder, and 1 g salt in a bowl. Add 75 g oat milk and 30 g olive oil, stirring until a soft dough forms. Roll out the dough on a floured surface to fit the top of the baking dish. Place the dough over the filling, pressing edges to seal and cutting a few slits for steam. Bake for 25-30 minutes until the crust is golden brown and filling bubbles. Let rest for 5 minutes before serving.",6,2850,145.0,85.0,340.0,12.0,28.0,52.0,6.5,650,22.0,520,1650,4200,12.0,20,110.0,2200,1.5,12.0,45.0,420,1.8,2.2,1.1,32.0,2.8,6,healthy,5.0,2418.9,158.75000000000003,63.32000000000001,10.174999999999999,273.10499999999996,42.1,61.3,1392.8000000000002,302.0,16.749999999999996,13.679999999999998,30.55,5.65,4067.25,603.95,1008.7,3.282,1.5210000000000001,388.2,14.4,26.9,1.2,13.620000000000001,1738.0,1.0,1530.0,0.0,1530.0,208.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,4,0,1,1,0,1,0,1,4,0,1,1,0,1,0,1
grok4_fast_dinner_565,grok4_fast,dinner,Pot Pies,Healthy Chicken and Vegetable Pot Pie with Whole Wheat Crust,"[""400 g Chicken breast fillet, raw, skinless"", ""200 g Carrots, raw"", ""150 g Broccoli florets, raw"", ""150 g Sweet potato, raw"", ""1 medium Onion, raw (100 g)"", ""2 cloves Garlic, raw"", ""200 ml Chicken broth, low-sodium"", ""100 ml Skim milk"", ""20 g Whole wheat flour"", ""150 g Whole wheat flour"", ""75 g Butter, unsalted"", ""1 tsp Dried thyme"", ""1 tsp Dried rosemary"", ""0.5 tsp Black pepper, ground"", ""1 tsp Salt"", ""50 ml Cold water""]","Preheat your oven to 200°C. Dice the chicken breast into 2 cm pieces. Chop the carrots, broccoli, sweet potato, and onion into small bite-sized pieces. Mince the garlic. In a large skillet over medium heat, melt 20 g of the butter and sauté the onion and garlic for 3 minutes until softened and fragrant. Add the diced chicken and cook for 5-7 minutes, stirring occasionally, until the chicken is browned on all sides. Stir in the carrots, broccoli, sweet potato, thyme, rosemary, 0.5 tsp salt, and black pepper, and cook for another 5 minutes. Sprinkle 20 g whole wheat flour over the mixture, stir well for 1 minute to coat everything. Gradually pour in the chicken broth and skim milk, stirring constantly until the mixture thickens into a creamy sauce, about 4-5 minutes; it should coat the back of a spoon. Remove from heat and let cool slightly. For the crust, mix 150 g whole wheat flour, 0.5 tsp salt, and 55 g cold diced butter in a bowl. Rub the butter into the flour with your fingertips until it resembles coarse crumbs. Add 50 ml cold water and gently knead into a dough; do not overwork. Divide the dough into 4 equal parts and roll each into a circle about 15 cm in diameter on a lightly floured surface. Divide the chicken filling into 4 individual ovenproof ramekins (about 250 ml each). Top each with a dough circle, pressing edges to seal and cutting a small slit in the center for steam. Place ramekins on a baking sheet and bake for 25-30 minutes until the crust is golden brown and filling bubbles. Let rest for 5 minutes before serving.",4,2200,140.0,80.0,220.0,35.0,20.0,30.0,5.0,500,15.0,300,1400,3500,10.0,50,80.0,3000,2.0,5.0,120.0,300,2.0,1.5,1.2,30.0,3.0,6,healthy,5.0,1861.3,129.275,73.75,41.615,150.06,33.355,40.1,3518.8,483.3,9.899999999999999,8.729999999999999,50.800000000000004,47.05,4364.0,434.75,2395.25,2.3245,1.443,383.75,2.075,48.15,8.3,7.8950000000000005,1660.75,1.0,1410.0,0.0,1410.0,250.75,3,3,3,3,12,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1
grok4_fast_dinner_566,grok4_fast,dinner,Pot Roast,Healthy Slow-Cooked Beef Pot Roast with Root Vegetables,"[""1200 g Beef, chuck, lean only, raw"", ""500 g Carrots, peeled"", ""400 g Potatoes, boiled, cooked without salt"", ""300 g Onions, raw"", ""200 g Celery stalks, raw"", ""4 cloves Garlic, raw"", ""500 ml Beef stock, reduced sodium"", ""2 tbsp Tomato purée"", ""1 tbsp Olive oil"", ""2 tsp Dried thyme"", ""2 tsp Dried rosemary"", ""1 tsp Black pepper, ground"", ""1 tsp Sea salt""]","Preheat your oven to 160°C. Pat the beef dry and season it generously with 0.5 tsp of the salt and 0.5 tsp of the black pepper. Heat the olive oil in a large Dutch oven over medium-high heat until shimmering. Sear the beef on all sides for about 8-10 minutes until deeply browned, then remove it to a plate. Add the chopped onions, carrots, celery, and minced garlic to the pot, reduce heat to medium, and sauté for 5-7 minutes until softened and lightly caramelized. Stir in the tomato purée, thyme, rosemary, remaining salt, and remaining pepper, cooking for 1 minute to bloom the spices. Return the beef to the pot, nestling it among the vegetables, and pour in the beef stock, ensuring the liquid comes about halfway up the meat. Bring to a simmer, cover tightly with the lid, and transfer to the oven. Braise for 3 to 3.5 hours, or until the beef is fork-tender and shreds easily. Remove the beef, let it rest for 10 minutes, then slice or shred. Skim any excess fat from the surface of the sauce if desired, then return the beef to the pot to coat in the juices. Serve hot with the tender vegetables and natural gravy.",6,2850,220.0,120.0,140.0,35.0,45.0,28.0,6.5,320,28.0,320,2100,5200,32.0,20,180.0,14000,2.0,6.0,60.0,280,20.0,1.2,1.8,45.0,4.5,6,moderate,5.0,2721.0399999999995,263.738,130.632,56.60999999999999,105.94999999999999,58.48,36.92,3855.4,481.09999999999997,38.41,87.71599999999998,36.56,34.12,8596.52,474.02,2610.56,1.2658,1.2362,419.54,26.400000000000002,93.9,2.4000000000000004,12.512,3185.5,1.0,2656.0,0.0,2656.0,529.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
grok4_fast_dinner_567,grok4_fast,dinner,Pot Roast,Healthy Slow-Cooked Beef Pot Roast with Root Vegetables,"[""1200 g Beef chuck roast, lean, trimmed"", ""500 g Carrots, raw, peeled"", ""400 g Potatoes, raw, peeled"", ""300 g Onions, raw"", ""200 g Celery stalks, raw"", ""4 cloves Garlic, raw"", ""500 ml Beef broth, reduced sodium"", ""2 tbsp Tomato purée"", ""2 tbsp Olive oil"", ""2 tsp Dried thyme"", ""2 tsp Dried rosemary"", ""1 tsp Black pepper, ground"", ""1 tsp Sea salt""]","Preheat your oven to 160°C. Pat the beef chuck roast dry with paper towels and season it generously with ½ teaspoon of sea salt and ½ teaspoon of black pepper. Heat 1 tablespoon of olive oil in a large Dutch oven over medium-high heat. Sear the beef on all sides until deeply browned, about 4 minutes per side. Remove the beef to a plate. Add the remaining 1 tablespoon of olive oil to the pot. Chop the onions, carrots, celery, and potatoes into 3 cm chunks, and mince the garlic. Add the onions, carrots, and celery to the pot, sautéing for 5 minutes until softened. Stir in the minced garlic, tomato purée, thyme, rosemary, the remaining salt and pepper, and cook for 1 minute until fragrant. Return the beef to the pot, nestling it among the vegetables. Pour in the beef broth, ensuring the liquid comes halfway up the meat. Bring to a simmer, cover with a tight-fitting lid, and transfer to the oven. Braise for 3 hours, until the beef is fork-tender and shreds easily. Remove the pot from the oven and let it rest for 10 minutes. Shred the beef with two forks, mix it back into the vegetables and sauce, and serve hot.",6,2850,220.0,140.0,140.0,45.0,35.0,25.0,5.2,350,28.0,320,2100,5200,32.0,20,180.0,3500,2.0,6.0,65.0,220,18.0,1.2,1.8,45.0,4.2,6,healthy,5.0,2946.24,245.51799999999997,158.292,63.31399999999999,117.55,54.48,36.92,4091.4,637.1,32.17,93.95599999999997,247.76000000000002,10.520000000000001,9168.52,514.02,2562.56,1.7378,2.4162000000000003,435.54,32.76,109.9,1.2000000000000002,11.132,3195.5,1.0,2666.0,0.0,2666.0,529.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
grok4_fast_dinner_568,grok4_fast,dinner,Pot Roast,Healthy Slow-Cooked Beef Pot Roast with Root Vegetables,"[""1200 g Beef chuck, lean, raw"", ""500 g Carrots, raw"", ""400 g Potatoes, raw"", ""300 g Onions, raw"", ""200 g Celery stalks, raw"", ""4 cloves Garlic, raw"", ""500 ml Beef broth, low sodium"", ""2 tbsp Tomato paste"", ""1 tbsp Olive oil"", ""2 tsp Dried thyme"", ""2 tsp Dried rosemary"", ""1 tsp Black pepper, ground"", ""1 tsp Sea salt""]","Preheat your oven to 160°C. Pat the beef chuck dry with paper towels and season it generously with ½ tsp sea salt and ½ tsp black pepper. Heat the olive oil in a large Dutch oven over medium-high heat. Sear the beef on all sides until deeply browned, about 8-10 minutes total, then remove it to a plate. Add the chopped onions, carrots, celery, and minced garlic to the pot and sauté over medium heat until softened, about 5 minutes. Stir in the tomato paste, thyme, rosemary, and remaining salt and pepper, cooking for 1 minute until fragrant. Return the beef to the pot, pour in the beef broth, and bring to a simmer. Cover the pot tightly with a lid and transfer it to the oven. Braise for 3 hours, until the beef is fork-tender and shreds easily. Remove the beef to a cutting board, tent with foil, and let rest. Skim any excess fat from the surface of the liquid in the pot. Place the pot over medium heat on the stovetop and simmer uncovered for 10-15 minutes to thicken the sauce slightly. Shred the beef and return it to the pot, stirring to coat with the vegetables and sauce. Taste and adjust seasoning if needed. Serve hot.",6,2850,220.0,110.0,140.0,35.0,40.0,25.0,5.2,320,28.0,320,2100,5200,32.0,20,180.0,8000,2.0,6.0,60.0,240,20.0,1.2,1.8,45.0,4.5,7,moderate,5.0,2767.9999999999995,264.65000000000003,130.62,56.60999999999999,116.67999999999999,53.61,36.800000000000004,3767.4,490.4,38.14,87.67999999999999,36.5,34.4,9069.1,522.6,2601.8,1.2469999999999999,1.2690000000000001,469.2,26.400000000000002,107.2,2.4000000000000004,11.8,3179.5,1.0,2650.0,0.0,2650.0,529.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
grok4_fast_dinner_569,grok4_fast,dinner,Pot Roast,Healthy Slow-Cooked Beef Pot Roast with Root Vegetables,"[""1200 g Beef chuck roast, lean only, raw"", ""500 g Carrots, raw"", ""400 g Potatoes, boiled, cooked without salt"", ""300 g Onions, raw"", ""200 g Celery stalks, raw"", ""4 cloves Garlic, raw"", ""500 ml Beef broth, reduced salt"", ""30 ml Olive oil"", ""15 g Fresh thyme"", ""15 g Fresh rosemary"", ""20 g Tomato paste"", ""10 g Cornstarch"", ""200 ml Red wine, dry""]","Pat the beef chuck roast dry and season generously with salt and black pepper. Heat 15 ml of olive oil in a large Dutch oven over medium-high heat until shimmering. Sear the beef on all sides until deeply browned, about 4 minutes per side, then remove and set aside. Add the remaining 15 ml olive oil to the pot, reduce heat to medium, and sauté the chopped onions, sliced carrots, chopped celery, and minced garlic for 5-7 minutes until softened and fragrant. Stir in the tomato paste and cook for 1 minute. Pour in the red wine, scraping up any browned bits from the bottom, and simmer for 2 minutes to reduce slightly. Return the beef to the pot, add the beef broth, whole potatoes, thyme, and rosemary sprigs. Bring to a simmer, cover tightly, and transfer to a preheated 160°C oven. Braise for 3 hours or until the beef is fork-tender. Remove the beef and vegetables to a platter and tent with foil. Strain the cooking liquid through a fine mesh sieve into a saucepan, discarding solids. Mix the cornstarch with 30 ml cold water to make a slurry, whisk into the liquid, and simmer over medium heat for 3-5 minutes until thickened into a gravy. Slice the beef and serve with the vegetables and gravy.",6,2850,210.0,120.0,140.0,35.0,35.0,25.0,4.5,300,25.0,300,2000,5200,35.0,20,200.0,4000,2.0,8.0,60.0,300,15.0,1.2,1.5,40.0,4.0,6,healthy,5.0,2978.7400000000002,243.564,165.18999999999997,64.294,112.50999999999999,56.16,36.6,1292.0,618.6999999999999,31.460000000000004,93.85999999999999,247.6,9.8,8419.9,453.09999999999997,2539.2,1.541,2.357,377.3,32.76,86.7,1.2000000000000002,11.777999999999999,3357.0,1.0,2667.0,0.0,2667.0,690.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
grok4_fast_dinner_572,grok4_fast,dinner,Potato Soups,Creamy Leek and Potato Soup with Spinach,"[""500 g Potatoes, raw, peeled"", ""200 g Leeks, raw"", ""100 g Spinach, raw"", ""1 l Vegetable broth, low sodium"", ""100 ml Milk, 1.5% fat"", ""1 tbsp Olive oil"", ""1 clove Garlic, raw"", ""20 g Onion, raw"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Peel and chop the potatoes into small 2 cm cubes. Slice the leeks into thin rings and finely chop the onion and garlic. Heat the olive oil in a large pot over medium heat. Add the chopped onion, garlic, and leeks, and sauté for 5 minutes until softened and fragrant, stirring occasionally. Add the cubed potatoes and cook for another 3 minutes. Pour in the vegetable broth and bring to a boil. Reduce heat to low, cover, and simmer for 20 minutes until the potatoes are tender. Stir in the fresh spinach and cook for 2 more minutes until wilted. Remove from heat and let cool slightly. Use an immersion blender to puree the soup until smooth. Stir in the milk, then season with salt and black pepper. Return to low heat for 2-3 minutes to warm through, stirring well. Do not boil. Serve hot with a sprinkle of fresh herbs if desired.",4,650,18.0,16.0,105.0,3.0,15.0,14.0,3.5,320,5.5,150,450,2800,3.2,25,8.0,450,0.5,4.0,55.0,220,0.8,0.6,0.4,4.5,1.2,6,healthy,5.5,704.85,19.6175,14.915000000000001,3.7825,119.88749999999999,22.02,16.45,2990.3,380.27500000000003,9.8875,3.105,3.05,24.075,3923.5,334.625,544.0,0.58925,0.5527500000000001,446.125,0.6,127.02499999999999,0.0,5.8,1940.75,1.0,932.5,0.0,932.5,1008.25,1,1,1,3,6,healthy,1,1,1,3,6,healthy,5,1,1,1,1,0,0,1,6,1,1,1,1,1,0,1
grok4_fast_dinner_573,grok4_fast,dinner,Potato Soups,Creamy Leek and Potato Soup with Spinach,"[""500 g Potatoes, raw, peeled"", ""200 g Leeks, raw"", ""150 g Spinach, raw"", ""1 clove Garlic, raw"", ""800 ml Vegetable broth, low sodium"", ""100 ml Cream, 18% fat"", ""15 ml Olive oil"", ""5 g Salt"", ""2 g Black pepper, ground""]","Peel and dice the potatoes into 2 cm cubes. Slice the leeks into thin rings and finely chop the garlic. Heat the olive oil in a large pot over medium heat until shimmering. Add the leeks and garlic, sautéing for 4-5 minutes until softened and fragrant, stirring occasionally to prevent browning. Add the diced potatoes and stir for 2 minutes to coat them in the oil. Pour in the vegetable broth, bring to a boil over high heat, then reduce to a simmer. Cover and cook for 15 minutes until the potatoes are tender when pierced with a fork. Stir in the spinach and cook for 2 more minutes until wilted. Remove from heat, stir in the cream, salt, and black pepper. Use an immersion blender to purée the soup until smooth and creamy. Taste and adjust seasoning if needed. Serve hot.",4,1050,18.0,38.0,140.0,15.0,18.0,18.0,5.5,320,6.5,210,550,3800,3.2,25,8.0,850,0.5,5.5,65.0,320,0.8,0.6,0.5,5.0,1.2,6,healthy,5.0,796.0699999999999,20.674500000000002,25.08,8.4225,118.7575,20.89,16.650000000000002,2240.1,406.975,10.9975,3.5149999999999997,4.05,26.575,4237.5,380.125,877.0,0.67825,0.6157499999999999,546.125,0.4,144.925,0.1,7.468999999999999,1773.0,1.0,966.0,0.0,966.0,807.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,5,1,1,1,1,0,0,1,2,0,0,0,0,1,0,1
grok4_fast_dinner_575,grok4_fast,dinner,Potato Soups,Creamy Leek and Potato Soup with Smoked Salmon,"[""500 g Potatoes, raw, peeled"", ""200 g Leeks, raw"", ""1 medium Onion, raw, 120 g"", ""2 cloves Garlic, raw, 10 g"", ""800 ml Vegetable broth, low sodium"", ""100 ml Cooking cream, 18% fat"", ""1 tbsp Olive oil, 15 ml"", ""100 g Smoked salmon, raw"", ""20 g Dill, fresh"", ""1 tsp Sea salt, 5 g"", ""0.5 tsp Black pepper, ground, 2 g""]","Peel and chop the potatoes into 2 cm cubes. Slice the leeks into thin rings and finely chop the onion and garlic. Heat the olive oil in a large pot over medium heat. Add the chopped onion, leeks, and garlic, and sauté for 5 minutes until softened and fragrant, stirring occasionally. Add the cubed potatoes and cook for another 3 minutes. Pour in the vegetable broth, bring to a boil, then reduce to a simmer. Cover and cook for 20 minutes until the potatoes are very tender. Use an immersion blender to puree the soup until smooth. Stir in the cooking cream and heat gently for 2-3 minutes without boiling. Season with sea salt and black pepper. Ladle into bowls, top each with torn pieces of smoked salmon and chopped fresh dill, and serve immediately.",4,950,35.0,38.0,110.0,15.0,18.0,12.0,4.5,250,4.5,140,650,2800,3.2,80,45.0,300,12.0,4.0,45.0,120,4.5,0.6,0.5,6.0,1.2,7,moderate,5.0,1086.1,38.114999999999995,45.15,15.205000000000002,126.33500000000001,28.1,20.5,133.20000000000002,345.75,9.515,3.1699999999999995,23.700000000000003,23.95,4010.4,283.85,551.8,0.7225,0.7334999999999999,321.45,5.7,108.64999999999999,7.1,6.18,1904.0,1.0,1095.0,0.0,1095.0,809.0,3,3,3,1,10,unhealthy,3,3,1,3,10,unhealthy,3,1,0,0,0,0,1,1,3,1,0,0,0,1,0,1
