recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
gpt54_mini_dinner_303,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dipping Sauce,"150 g plain yogurt, low fat","plain yogurt, low fat",150.0,g,150.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gpt54_mini_dinner_303,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dipping Sauce,15 ml rice vinegar,rice vinegar,0.15,dl,15.0,False,12.027,"Vinegar, 7 %",2
gpt54_mini_dinner_303,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dipping Sauce,10 ml honey,honey,0.1,dl,14.0,False,9.003,Honey,2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"250 g Chicken breast, raw","Chicken breast, raw",250.0,g,250.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"150 g White cabbage, raw","White cabbage, raw",150.0,g,150.0,False,6.037,"Cabbage, white, Norwegian, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"80 g Carrot, raw","Carrot, raw",80.0,g,80.0,False,6.036,"Carrot, Norwegian, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"60 g Spring onion, raw","Spring onion, raw",60.0,g,60.0,False,6.113,"Scallion, spring onion, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"100 g Mushrooms, raw","Mushrooms, raw",100.0,g,100.0,False,6.062,"Mushroom, common, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"2 cloves Garlic, raw","Garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"10 g Ginger, raw","Ginger, raw",10.0,g,10.0,False,6.108,"Ginger, root, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"1 tbsp Soy sauce, reduced sodium","Soy sauce, reduced sodium",1.0,tbsp,13.0,False,10.126,Soy sauce,2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,1 tbsp Sesame oil,Sesame oil,1.0,tbsp,10.0,False,8.105,"Oil, sesame",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"12 pieces Spring roll wrappers, wheat-based","Spring roll wrappers, wheat-based",12.0,pieces,144.0,False,172025.0,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"1 piece Egg, raw","Egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"150 g Greek yogurt, plain, low fat","Greek yogurt, plain, low fat",150.0,g,150.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"15 ml Lime juice, raw","Lime juice, raw",0.15,dl,15.0,False,168156.0,"Lime juice, raw",2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"10 ml Soy sauce, reduced sodium","Soy sauce, reduced sodium",0.1,dl,11.5,False,10.126,Soy sauce,2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,5 g Honey,Honey,5.0,g,5.0,False,9.003,Honey,2
gpt54_mini_dinner_304,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"1 g Black pepper, ground","Black pepper, ground",1.0,g,1.0,True,,,-1
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,12 pieces egg roll wrappers,egg roll wrappers,12.0,pieces,672.0,False,5.016,"Pasta, plain, uncooked",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"300 g chicken breast, skinless","chicken breast, skinless",300.0,g,300.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,2 tbsp rapeseed oil,rapeseed oil,2.0,tbsp,20.0,False,8.235,"Oil, rapeseed",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"200 g white cabbage, shredded","white cabbage, shredded",200.0,g,200.0,False,6.037,"Cabbage, white, Norwegian, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"100 g carrot, grated","carrot, grated",100.0,g,100.0,False,6.036,"Carrot, Norwegian, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"100 g mushroom, button, sliced","mushroom, button, sliced",100.0,g,100.0,False,6.062,"Mushroom, common, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"80 g spring onion, sliced","spring onion, sliced",80.0,g,80.0,False,6.113,"Scallion, spring onion, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"2 cloves garlic, minced","garlic, minced",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"10 g fresh ginger, grated","fresh ginger, grated",10.0,g,10.0,False,6.108,"Ginger, root, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,2 tbsp soy sauce,soy sauce,2.0,tbsp,26.0,False,10.126,Soy sauce,2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,1 tbsp rice vinegar,rice vinegar,1.0,tbsp,11.0,False,12.027,"Vinegar, 7 %",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,1 tsp sesame oil,sesame oil,1.0,tsp,4.5,False,8.105,"Oil, sesame",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,1 tbsp water,water,1.0,tbsp,15.0,True,,,-1
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"150 g plain yogurt, low-fat","plain yogurt, low-fat",150.0,g,150.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,1 tbsp lemon juice,lemon juice,1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
gpt54_mini_dinner_305,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,1 tsp honey,honey,1.0,tsp,11.0,False,9.003,Honey,2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"800 g eggplant, raw","eggplant, raw",800.0,g,800.0,False,6.015,"Aubergine, raw",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 tbsp olive oil,olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tsp salt,salt,1.0,tsp,7.0,True,,,-1
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,200 g wholemeal breadcrumbs,wholemeal breadcrumbs,200.0,g,200.0,True,,,-1
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"2 pieces egg, raw","egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"50 g wheat flour, wholemeal","wheat flour, wholemeal",50.0,g,50.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,500 g tomato passata,tomato passata,500.0,g,500.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"2 cloves garlic, raw","garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"10 g basil, fresh","basil, fresh",10.0,g,10.0,True,,,-1
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tsp dried oregano,dried oregano,1.0,tsp,5.0,True,,,-1
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"200 g mozzarella cheese, reduced fat","mozzarella cheese, reduced fat",200.0,g,200.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"40 g parmesan cheese, grated","parmesan cheese, grated",40.0,g,40.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_mini_dinner_306,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,1 tbsp rapeseed oil,rapeseed oil,1.0,tbsp,10.0,False,8.235,"Oil, rapeseed",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"700 g eggplant, raw","eggplant, raw",700.0,g,700.0,False,6.015,"Aubergine, raw",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,30 g whole wheat breadcrumbs,whole wheat breadcrumbs,30.0,g,30.0,True,,,-1
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"40 g parmesan cheese, grated","parmesan cheese, grated",40.0,g,40.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"150 g mozzarella cheese, reduced fat","mozzarella cheese, reduced fat",150.0,g,150.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"2 piece egg, raw","egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"60 g onion, raw","onion, raw",60.0,g,60.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"2 clove garlic, raw","garlic, raw",2.0,clove,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"400 g tomatoes, canned, chopped","tomatoes, canned, chopped",400.0,g,400.0,False,6.07,"Tomato, canned",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,20 g tomato paste,tomato paste,20.0,g,20.0,False,6.08,Tomato purée,2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,15 ml olive oil,olive oil,0.15,dl,13.5,False,8.019,"Oil, olive",2
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"10 g basil, fresh","basil, fresh",10.0,g,10.0,True,,,-1
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 g dried oregano,dried oregano,2.0,g,2.0,True,,,-1
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,2 g salt,salt,2.0,g,2.0,True,,,-1
gpt54_mini_dinner_307,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"1 g black pepper, ground","black pepper, ground",1.0,g,1.0,True,,,-1
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"800 g eggplant, raw","eggplant, raw",800.0,g,800.0,False,6.015,"Aubergine, raw",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,2 tbsp olive oil,olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"150 g onion, raw","onion, raw",150.0,g,150.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"3 cloves garlic, raw","garlic, raw",3.0,cloves,7.5,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"500 g tomatoes, canned, crushed","tomatoes, canned, crushed",500.0,g,500.0,False,6.07,"Tomato, canned",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,30 g tomato paste,tomato paste,30.0,g,30.0,False,6.08,Tomato purée,2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,10 g fresh basil leaves,fresh basil leaves,10.0,g,10.0,True,,,-1
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,1 tsp dried oregano,dried oregano,1.0,tsp,5.0,True,,,-1
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,1 tsp salt,salt,1.0,tsp,7.0,True,,,-1
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"0.5 tsp black pepper, ground","black pepper, ground",0.5,tsp,1.25,True,,,-1
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,100 g wholemeal breadcrumbs,wholemeal breadcrumbs,100.0,g,100.0,True,,,-1
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"40 g wheat flour, wholemeal","wheat flour, wholemeal",40.0,g,40.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"2 pieces egg, raw","egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,60 ml skimmed milk,skimmed milk,0.6,dl,60.0,False,1.289,"Milk, skimmed, Styrk",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"120 g mozzarella cheese, reduced fat","mozzarella cheese, reduced fat",120.0,g,120.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"30 g parmesan cheese, grated","parmesan cheese, grated",30.0,g,30.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_mini_dinner_308,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,20 g fresh parsley,fresh parsley,20.0,g,20.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"700 g eggplant, raw","eggplant, raw",700.0,g,700.0,False,6.015,"Aubergine, raw",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"2 g salt, table","salt, table",2.0,g,2.0,True,,,-1
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,30 g whole wheat breadcrumbs,whole wheat breadcrumbs,30.0,g,30.0,True,,,-1
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"25 g wheat flour, whole grain","wheat flour, whole grain",25.0,g,25.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,15 ml water,water,0.15,dl,9.75,True,,,-1
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"20 g parmesan cheese, grated","parmesan cheese, grated",20.0,g,20.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"80 g mozzarella cheese, part skim","mozzarella cheese, part skim",80.0,g,80.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,15 ml olive oil,olive oil,0.15,dl,13.5,False,8.019,"Oil, olive",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"10 g onion, raw","onion, raw",10.0,g,10.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"2 cloves garlic, raw","garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"400 g tomatoes, canned, crushed","tomatoes, canned, crushed",400.0,g,400.0,False,6.07,"Tomato, canned",2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,10 g tomato paste,tomato paste,10.0,g,10.0,False,6.08,Tomato purée,2
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"5 g basil, fresh","basil, fresh",5.0,g,5.0,True,,,-1
gpt54_mini_dinner_309,Baked Eggplant Parmesan with Tomato Basil Sauce,"1 g black pepper, ground","black pepper, ground",1.0,g,1.0,True,,,-1
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,600 g eggplant,eggplant,600.0,g,600.0,False,6.015,"Aubergine, raw",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,2 g salt,salt,2.0,g,2.0,True,,,-1
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"2 piece egg, raw","egg, raw",2.0,piece,110.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,60 g wholemeal breadcrumbs,wholemeal breadcrumbs,60.0,g,60.0,True,,,-1
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"30 g wheat flour, wholemeal","wheat flour, wholemeal",30.0,g,30.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,25 g parmesan cheese,parmesan cheese,25.0,g,25.0,False,1.2,"Cheese, hard, Parmesan",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,2 tbsp olive oil,olive oil,2.0,tbsp,20.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,1 tbsp olive oil,olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,1 piece onion,onion,1.0,piece,160.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,2 clove garlic,garlic,2.0,clove,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,400 g canned chopped tomatoes,canned chopped tomatoes,400.0,g,400.0,False,6.07,"Tomato, canned",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,20 g tomato paste,tomato paste,20.0,g,20.0,False,6.08,Tomato purée,2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,5 g sugar,sugar,5.0,g,5.0,False,9.002,"Sugar, white, caster sugar, cube sugar",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,5 g dried oregano,dried oregano,5.0,g,5.0,True,,,-1
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,15 g fresh basil,fresh basil,15.0,g,15.0,True,,,-1
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,125 g mozzarella cheese,mozzarella cheese,125.0,g,125.0,False,1.297,"Cheese, Mozzarella, in brine, imported",2
gpt54_mini_dinner_310,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,10 g fresh parsley,fresh parsley,10.0,g,10.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",300 g wholemeal wheat flour,wholemeal wheat flour,300.0,g,300.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","60 g plain yogurt, low fat","plain yogurt, low fat",60.0,g,60.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",60 ml water,water,0.6,dl,39.0,True,,,-1
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",30 ml olive oil,olive oil,0.3,dl,27.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",3 g salt,salt,3.0,g,3.0,True,,,-1
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","250 g chicken breast, skinless","chicken breast, skinless",250.0,g,250.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","150 g black beans, canned, drained","black beans, canned, drained",150.0,g,150.0,False,6.132,"Beans, black, canned",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","80 g onion, raw","onion, raw",80.0,g,80.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","1 piece garlic clove, raw","garlic clove, raw",1.0,piece,2.5,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","100 g spinach, raw","spinach, raw",100.0,g,100.0,False,6.064,"Spinach, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","80 g red bell pepper, raw","red bell pepper, raw",80.0,g,80.0,False,6.048,"Sweet pepper, red, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",10 g tomato paste,tomato paste,10.0,g,10.0,False,6.08,Tomato purée,2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",5 g ground cumin,ground cumin,5.0,g,5.0,False,6.266,"Cumin seeds, ground",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",2 g smoked paprika,smoked paprika,2.0,g,2.0,True,,,-1
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",1 g black pepper,black pepper,1.0,g,1.0,True,,,-1
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","20 g parsley, fresh","parsley, fresh",20.0,g,20.0,False,6.05,"Parsley, herb, Norwegian, raw",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","30 g cheddar cheese, reduced fat","cheddar cheese, reduced fat",30.0,g,30.0,False,1.027,"Cheese, hard, Cheddar",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas",10 ml olive oil,olive oil,0.1,dl,9.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_311,"Baked Chicken, Black Bean and Spinach Empanadas","1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,300 g wholemeal flour,wholemeal flour,300.0,g,300.0,False,5.006,"Wheat flour, wholemeal",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,150 g plain white flour,plain white flour,150.0,g,150.0,False,5.01,"Wheat flour, 80 % extraction",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,5 g salt,salt,5.0,g,5.0,True,,,-1
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,80 ml olive oil,olive oil,0.8,dl,72.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,180 ml warm water,warm water,1.8,dl,117.0,True,,,-1
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"1 piece egg, raw","egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"250 g chicken breast, raw, skinless","chicken breast, raw, skinless",250.0,g,250.0,False,3.205,"Chicken, fillet, without skin, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,1 tbsp olive oil,olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"1 piece onion, raw","onion, raw",1.0,piece,160.0,False,6.042,"Onion, Norwegian, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"2 cloves garlic, raw","garlic, raw",2.0,cloves,5.0,False,6.038,"Garlic, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"1 piece red bell pepper, raw","red bell pepper, raw",1.0,piece,145.0,False,6.048,"Sweet pepper, red, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"150 g black beans, cooked, drained","black beans, cooked, drained",150.0,g,150.0,False,6.132,"Beans, black, canned",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"60 g spinach, raw","spinach, raw",60.0,g,60.0,False,6.064,"Spinach, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,150 g tomato passata,tomato passata,150.0,g,150.0,False,6.069,"Tomato, Norwegian, raw",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,2 g ground cumin,ground cumin,2.0,g,2.0,False,6.266,"Cumin seeds, ground",2
gpt54_mini_dinner_312,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,2 g smoked paprika,smoked paprika,2.0,g,2.0,True,,,-1
